student_id,age,education_level,study_field,learning_style,device_preference,timezone,previous_online_courses,has_learning_disability,motivation_level
student_04188,47,Graduate,STEM,Visual,Desktop,UTC+8,5,False,High
student_04189,40,Graduate,Arts,Reading/Writing,Mobile,UTC+8,8,False,Medium
student_04190,37,Undergraduate,Other,Kinesthetic,Mobile,UTC-8,6,True,Medium
student_04191,64,Graduate,STEM,Reading/Writing,Tablet,UTC-8,5,False,High
student_04192,39,Undergraduate,Other,Auditory,Desktop,UTC,5,False,Low
student_04193,58,Professional,Social Sciences,Reading/Writing,Desktop,UTC-5,5,False,Medium
student_04194,42,Undergraduate,STEM,Visual,Tablet,UTC-5,3,False,High
student_04195,20,Graduate,Arts,Auditory,Desktop,UTC-8,2,False,High
student_04196,39,Professional,Arts,Reading/Writing,Mobile,UTC-8,5,False,High
student_04197,33,Professional,Other,Auditory,Desktop,UTC+1,3,False,Medium
student_04198,31,Graduate,Business,Reading/Writing,Mobile,UTC,3,False,Low
student_04199,31,Undergraduate,Business,Auditory,Mobile,UTC-5,3,True,High
student_04200,64,Undergraduate,Social Sciences,Kinesthetic,Mobile,UTC-8,1,False,High
student_04201,28,Undergraduate,Social Sciences,Auditory,Mobile,UTC-8,6,False,Medium
student_04202,60,Professional,STEM,Auditory,Mobile,UTC-5,6,False,High
student_04203,52,Graduate,Arts,Kinesthetic,Desktop,UTC,6,False,High
student_04204,61,Graduate,STEM,Kinesthetic,Mobile,UTC-8,4,False,High
student_04205,16,Undergraduate,Social Sciences,Auditory,Mobile,UTC+8,6,False,High
student_04206,56,Undergraduate,Arts,Kinesthetic,Desktop,UTC+8,1,False,High
student_04207,48,Graduate,Arts,Auditory,Desktop,UTC,2,False,Low
student_04208,63,Undergraduate,Business,Auditory,Desktop,UTC-8,3,False,Medium
student_04209,62,Undergraduate,Other,Visual,Mobile,UTC,4,False,Medium
student_04210,39,Graduate,Arts,Reading/Writing,Desktop,UTC-8,2,False,High
student_04211,47,High School,Business,Reading/Writing,Mobile,UTC-5,7,False,Medium
student_04212,54,Graduate,Business,Kinesthetic,Desktop,UTC-8,3,False,Medium
student_04213,57,Undergraduate,Social Sciences,Visual,Desktop,UTC-5,5,False,Low
student_04214,62,Graduate,Other,Visual,Mobile,UTC-5,2,False,Medium
student_04215,49,Undergraduate,Social Sciences,Kinesthetic,Desktop,UTC-5,5,False,Medium
student_04216,43,Undergraduate,Social Sciences,Auditory,Desktop,UTC+8,1,False,Medium
student_04217,35,High School,Arts,Reading/Writing,Mobile,UTC,6,False,Low
student_04218,60,Graduate,Arts,Auditory,Desktop,UTC-5,6,False,High
student_04219,45,Graduate,Other,Kinesthetic,Desktop,UTC,5,False,Low
student_04220,45,Graduate,STEM,Kinesthetic,Mobile,UTC,3,False,High
student_04221,29,High School,Arts,Auditory,Mobile,UTC,1,False,Medium
student_04222,22,Undergraduate,STEM,Auditory,Desktop,UTC-5,7,True,Medium
student_04223,33,Undergraduate,STEM,Reading/Writing,Desktop,UTC-8,6,False,Medium
student_04224,27,Graduate,Business,Reading/Writing,Tablet,UTC+1,10,False,Medium
student_04225,34,Undergraduate,Other,Auditory,Mobile,UTC,7,False,Medium
student_04226,39,Professional,STEM,Kinesthetic,Desktop,UTC-8,7,False,Medium
student_04227,45,High School,Business,Visual,Mobile,UTC+8,6,False,Low
student_04228,32,Undergraduate,STEM,Kinesthetic,Tablet,UTC+8,7,False,Medium
student_04229,54,Graduate,Business,Reading/Writing,Mobile,UTC-5,3,False,High
student_04230,39,Professional,Arts,Auditory,Mobile,UTC+1,3,False,Medium
student_04231,48,Undergraduate,STEM,Auditory,Mobile,UTC-8,8,False,High
student_04232,36,Graduate,Business,Auditory,Mobile,UTC,5,False,Medium
student_04233,40,Professional,Arts,Kinesthetic,Mobile,UTC-8,7,False,High
student_04234,48,High School,Arts,Reading/Writing,Desktop,UTC-5,6,False,Medium
student_04235,35,Undergraduate,Arts,Reading/Writing,Mobile,UTC-5,3,False,Low
student_04236,63,Undergraduate,Arts,Kinesthetic,Tablet,UTC-8,9,True,Medium
student_04237,20,Undergraduate,Other,Visual,Mobile,UTC,4,False,Medium
student_04238,64,Undergraduate,Arts,Kinesthetic,Desktop,UTC+1,5,True,High
student_04239,18,Undergraduate,Other,Visual,Mobile,UTC-5,6,False,Medium
student_04240,33,Undergraduate,Arts,Visual,Mobile,UTC,2,False,High
student_04241,31,Graduate,Social Sciences,Auditory,Desktop,UTC-5,7,False,High
student_04242,52,High School,Business,Auditory,Mobile,UTC,5,False,Medium
student_04243,63,Undergraduate,STEM,Kinesthetic,Desktop,UTC-8,3,False,Low
student_04244,30,Undergraduate,Business,Visual,Mobile,UTC+8,2,False,High
student_04245,48,Graduate,Business,Reading/Writing,Desktop,UTC-5,5,False,Medium
student_04246,29,Graduate,Arts,Visual,Mobile,UTC-8,2,False,Medium
student_04247,33,Undergraduate,STEM,Auditory,Mobile,UTC+8,10,False,Medium
student_04248,60,Undergraduate,Business,Auditory,Mobile,UTC+8,6,False,Medium
student_04249,35,Graduate,STEM,Auditory,Mobile,UTC+1,6,True,Medium
student_04250,22,Graduate,Arts,Visual,Mobile,UTC-5,5,True,Low
student_04251,34,High School,Business,Reading/Writing,Desktop,UTC,7,False,High
student_04252,38,Graduate,Social Sciences,Reading/Writing,Desktop,UTC+8,7,False,Low
student_04253,17,Professional,Business,Auditory,Tablet,UTC-8,3,False,High
student_04254,39,Professional,STEM,Reading/Writing,Mobile,UTC+1,7,True,Medium
student_04255,38,Undergraduate,Business,Kinesthetic,Desktop,UTC-8,6,True,Medium
student_04256,55,Professional,Other,Kinesthetic,Desktop,UTC-8,6,False,Medium
student_04257,49,Undergraduate,STEM,Visual,Tablet,UTC-8,6,False,High
student_04258,22,High School,Arts,Reading/Writing,Mobile,UTC-8,5,False,High
student_04259,41,High School,Business,Kinesthetic,Desktop,UTC-5,4,True,Medium
student_04260,44,Undergraduate,Other,Auditory,Desktop,UTC+1,4,False,High
student_04261,22,Undergraduate,Social Sciences,Visual,Desktop,UTC-5,6,False,High
student_04262,64,Graduate,Arts,Reading/Writing,Tablet,UTC-5,1,True,Medium
student_04263,45,High School,STEM,Kinesthetic,Mobile,UTC,3,False,Low
student_04264,26,Undergraduate,Business,Reading/Writing,Tablet,UTC-5,6,False,High
student_04265,38,Professional,Business,Visual,Tablet,UTC-5,10,False,Low
student_04266,23,Undergraduate,Business,Reading/Writing,Desktop,UTC,2,True,Medium
student_04267,51,High School,Arts,Kinesthetic,Desktop,UTC-5,6,False,Medium
student_04268,46,Undergraduate,STEM,Auditory,Desktop,UTC,12,False,Medium
student_04269,23,Undergraduate,STEM,Auditory,Desktop,UTC-8,6,False,Low
student_04270,28,Undergraduate,Social Sciences,Reading/Writing,Mobile,UTC,8,False,High
student_04271,51,Undergraduate,Arts,Auditory,Desktop,UTC-5,4,False,High
student_04272,47,Undergraduate,Business,Visual,Tablet,UTC+8,4,False,Medium
student_04273,17,High School,STEM,Auditory,Mobile,UTC-5,9,False,High
student_04274,43,High School,Arts,Kinesthetic,Desktop,UTC-5,4,False,High
student_04275,19,Undergraduate,Social Sciences,Reading/Writing,Desktop,UTC-8,4,False,Medium
student_04276,28,High School,Business,Kinesthetic,Mobile,UTC-8,3,False,Medium
student_04277,63,Undergraduate,STEM,Kinesthetic,Desktop,UTC-8,7,False,High
student_04278,42,High School,Social Sciences,Visual,Desktop,UTC+1,4,False,Low
student_04279,44,High School,STEM,Auditory,Mobile,UTC-8,3,False,High
student_04280,17,Undergraduate,Arts,Kinesthetic,Tablet,UTC,4,False,Medium
student_04281,44,Undergraduate,Other,Visual,Desktop,UTC,4,True,Medium
student_04282,43,Graduate,Arts,Auditory,Desktop,UTC-8,2,False,Medium
student_04283,56,Undergraduate,Business,Auditory,Mobile,UTC+8,5,False,High
student_04284,58,High School,Business,Reading/Writing,Mobile,UTC-5,5,True,High
student_04285,44,Undergraduate,Business,Visual,Mobile,UTC,3,False,High
student_04286,54,High School,Other,Auditory,Mobile,UTC+1,3,False,Medium
student_04287,46,Undergraduate,Business,Kinesthetic,Desktop,UTC+1,3,True,High
student_04288,30,High School,Social Sciences,Auditory,Desktop,UTC+8,5,True,High
student_04289,19,Professional,Business,Kinesthetic,Desktop,UTC,5,False,High
student_04290,58,Professional,Arts,Reading/Writing,Desktop,UTC+1,3,False,Medium
student_04291,63,Undergraduate,Social Sciences,Auditory,Mobile,UTC-5,3,True,Medium
student_04292,18,Professional,Arts,Kinesthetic,Mobile,UTC-5,6,False,Medium
student_04293,47,Undergraduate,Social Sciences,Visual,Desktop,UTC,4,False,Medium
student_04294,64,Undergraduate,STEM,Visual,Desktop,UTC,2,False,High
student_04295,28,High School,Social Sciences,Reading/Writing,Mobile,UTC-5,2,False,Medium
student_04296,34,Graduate,Arts,Kinesthetic,Mobile,UTC+8,10,False,Medium
student_04297,60,High School,STEM,Reading/Writing,Mobile,UTC-8,7,True,High
student_04298,64,High School,Social Sciences,Reading/Writing,Mobile,UTC+8,8,False,High
student_04299,24,Undergraduate,Business,Reading/Writing,Mobile,UTC+8,6,False,Low
student_04300,32,Graduate,Business,Auditory,Desktop,UTC-5,2,False,Low
student_04301,18,Undergraduate,Arts,Auditory,Desktop,UTC-5,3,False,High
student_04302,57,Undergraduate,Business,Visual,Desktop,UTC-8,5,False,Medium
student_04303,61,High School,STEM,Auditory,Mobile,UTC-8,6,False,Medium
student_04304,54,Undergraduate,STEM,Kinesthetic,Desktop,UTC-8,4,True,Low
student_04305,39,Undergraduate,Other,Auditory,Mobile,UTC-8,3,False,High
student_04306,46,Undergraduate,Business,Kinesthetic,Mobile,UTC-8,5,False,Low
student_04307,39,Undergraduate,Social Sciences,Kinesthetic,Mobile,UTC+8,5,True,Medium
student_04308,37,Professional,Other,Visual,Desktop,UTC+1,6,True,High
student_04309,18,Professional,Other,Kinesthetic,Mobile,UTC-8,9,False,Medium
student_04310,39,Professional,Arts,Auditory,Desktop,UTC-8,10,True,Low
student_04311,54,High School,Other,Visual,Desktop,UTC+1,4,False,Medium
student_04312,43,High School,Arts,Reading/Writing,Mobile,UTC-5,7,False,High
student_04313,33,Undergraduate,Business,Auditory,Mobile,UTC+1,11,False,High
student_04314,48,High School,STEM,Reading/Writing,Mobile,UTC-5,5,False,High
student_04315,33,High School,STEM,Kinesthetic,Mobile,UTC-8,8,False,High
student_04316,17,Undergraduate,STEM,Visual,Desktop,UTC-5,7,False,Medium
student_04317,28,High School,Business,Auditory,Mobile,UTC-8,7,False,High
student_04318,21,High School,Business,Reading/Writing,Desktop,UTC,5,False,Medium
student_04319,20,Undergraduate,Arts,Visual,Mobile,UTC+8,11,True,High
student_04320,53,Undergraduate,STEM,Kinesthetic,Mobile,UTC+1,3,False,Low
student_04321,58,Undergraduate,STEM,Kinesthetic,Desktop,UTC-5,2,False,High
student_04322,40,Undergraduate,Other,Kinesthetic,Desktop,UTC,5,False,Medium
student_04323,61,High School,Other,Auditory,Mobile,UTC-8,2,False,High
student_04324,25,Graduate,Other,Kinesthetic,Mobile,UTC,6,False,Low
student_04325,37,Professional,Arts,Auditory,Mobile,UTC-8,8,False,Low
student_04326,31,High School,Social Sciences,Kinesthetic,Mobile,UTC-8,9,False,Medium
student_04327,60,Undergraduate,Other,Visual,Desktop,UTC+8,3,False,Medium
student_04328,38,High School,Arts,Auditory,Desktop,UTC,7,False,High
student_04329,51,Undergraduate,Arts,Kinesthetic,Mobile,UTC-5,7,False,Low
student_04330,32,High School,Business,Reading/Writing,Tablet,UTC+8,0,False,High
student_04331,46,Graduate,Arts,Visual,Desktop,UTC+8,6,False,Medium
student_04332,55,High School,STEM,Kinesthetic,Desktop,UTC+8,6,False,Medium
student_04333,50,Graduate,STEM,Visual,Tablet,UTC-5,3,True,Low
student_04334,40,Undergraduate,STEM,Kinesthetic,Mobile,UTC+1,6,False,Medium
student_04335,32,Professional,Arts,Reading/Writing,Mobile,UTC+8,7,True,Medium
student_04336,48,Undergraduate,Social Sciences,Kinesthetic,Desktop,UTC-5,5,True,High
student_04337,30,High School,Other,Kinesthetic,Mobile,UTC+1,11,False,High
student_04338,22,High School,Social Sciences,Reading/Writing,Mobile,UTC-5,8,False,High
student_04339,39,High School,Business,Kinesthetic,Desktop,UTC,3,False,Medium
student_04340,31,Undergraduate,STEM,Reading/Writing,Mobile,UTC-5,8,False,Medium
student_04341,19,High School,Arts,Reading/Writing,Desktop,UTC-5,6,False,High
student_04342,33,Undergraduate,Arts,Reading/Writing,Mobile,UTC+1,7,False,Medium
student_04343,54,Undergraduate,Arts,Auditory,Desktop,UTC+1,5,False,Medium
student_04344,29,High School,Business,Reading/Writing,Tablet,UTC-5,9,False,Medium
student_04345,31,High School,Other,Reading/Writing,Desktop,UTC-5,7,True,Medium
student_04346,54,High School,Business,Visual,Mobile,UTC-8,5,False,Medium
student_04347,43,Undergraduate,STEM,Visual,Mobile,UTC-5,4,True,High
student_04348,38,High School,STEM,Visual,Tablet,UTC-5,7,True,High
student_04349,22,High School,Social Sciences,Auditory,Tablet,UTC-8,5,False,Medium
student_04350,26,Undergraduate,Social Sciences,Reading/Writing,Desktop,UTC-5,5,False,High
student_04351,60,Undergraduate,Other,Reading/Writing,Tablet,UTC-8,6,False,High
student_04352,32,High School,Arts,Kinesthetic,Mobile,UTC-8,4,False,Low
student_04353,27,High School,Social Sciences,Reading/Writing,Mobile,UTC-8,5,False,Medium
student_04354,55,Professional,STEM,Auditory,Desktop,UTC-5,6,False,Medium
student_04355,17,High School,Arts,Auditory,Desktop,UTC-5,3,False,Medium
student_04356,57,High School,STEM,Visual,Mobile,UTC-5,7,False,Medium
student_04357,35,Undergraduate,Social Sciences,Reading/Writing,Mobile,UTC-5,8,True,Medium
student_04358,34,Undergraduate,Other,Reading/Writing,Mobile,UTC-8,5,False,Medium
student_04359,53,Graduate,Other,Visual,Desktop,UTC-8,4,True,Medium
student_04360,36,Undergraduate,STEM,Visual,Mobile,UTC+8,6,False,Medium
student_04361,46,Graduate,STEM,Reading/Writing,Mobile,UTC,7,False,High
student_04362,34,Undergraduate,Arts,Visual,Mobile,UTC+1,8,False,Medium
student_04363,50,Undergraduate,Business,Kinesthetic,Mobile,UTC+8,3,False,Medium
student_04364,50,Graduate,Social Sciences,Auditory,Desktop,UTC-8,3,False,High
student_04365,21,High School,Other,Visual,Desktop,UTC,4,False,Medium
student_04366,51,Undergraduate,Other,Kinesthetic,Tablet,UTC,3,False,Medium
student_04367,57,High School,STEM,Auditory,Tablet,UTC+8,4,False,Medium
student_04368,27,Undergraduate,Arts,Auditory,Mobile,UTC-8,7,True,Low
student_04369,42,High School,Other,Visual,Mobile,UTC,3,False,Low
student_04370,58,Graduate,Social Sciences,Visual,Mobile,UTC-8,6,False,Medium
student_04371,22,Professional,Other,Reading/Writing,Mobile,UTC-5,6,False,High
student_04372,34,Undergraduate,Other,Auditory,Desktop,UTC-5,6,False,Low
student_04373,32,Undergraduate,Arts,Auditory,Mobile,UTC+1,7,False,Medium
student_04374,38,Undergraduate,Social Sciences,Visual,Desktop,UTC+1,4,False,High
student_04375,59,Undergraduate,STEM,Reading/Writing,Desktop,UTC,5,False,High
student_04376,51,High School,Arts,Visual,Desktop,UTC-5,7,False,Medium
student_04377,30,High School,STEM,Auditory,Mobile,UTC+1,6,False,Medium
student_04378,18,Undergraduate,STEM,Visual,Mobile,UTC-5,3,False,Low
student_04379,53,High School,Arts,Reading/Writing,Tablet,UTC-8,4,False,Medium
student_04380,53,Undergraduate,Business,Kinesthetic,Desktop,UTC-5,8,False,Medium
student_04381,64,High School,Other,Auditory,Desktop,UTC-8,8,False,Medium
student_04382,49,Professional,STEM,Reading/Writing,Mobile,UTC,5,True,Medium
student_04383,26,Undergraduate,Other,Kinesthetic,Mobile,UTC+1,3,False,Medium
student_04384,45,Graduate,Other,Kinesthetic,Mobile,UTC-8,6,False,Medium
student_04385,60,Undergraduate,Other,Auditory,Desktop,UTC-8,2,True,Low
student_04386,62,High School,Business,Kinesthetic,Mobile,UTC-5,5,False,Low
student_04387,53,Undergraduate,Other,Reading/Writing,Mobile,UTC-8,5,False,Medium
student_04388,33,Undergraduate,STEM,Reading/Writing,Mobile,UTC,8,False,Medium
student_04389,34,Graduate,STEM,Reading/Writing,Desktop,UTC-8,4,False,High
student_04390,61,High School,STEM,Reading/Writing,Desktop,UTC,4,True,Medium
student_04391,20,Professional,Social Sciences,Kinesthetic,Mobile,UTC-8,4,False,High
student_04392,54,High School,Social Sciences,Visual,Mobile,UTC-8,2,False,Low
student_04393,40,High School,Other,Auditory,Desktop,UTC-8,9,False,Medium
student_04394,52,Undergraduate,Other,Reading/Writing,Mobile,UTC-8,9,False,High
student_04395,25,Professional,Social Sciences,Reading/Writing,Mobile,UTC,5,False,Medium
student_04396,29,Undergraduate,Business,Kinesthetic,Tablet,UTC+8,4,False,High
student_04397,21,Undergraduate,Arts,Auditory,Desktop,UTC+1,4,False,Medium
student_04398,24,Undergraduate,Other,Visual,Mobile,UTC-8,5,False,Medium
student_04399,50,Undergraduate,Business,Reading/Writing,Desktop,UTC+1,6,True,Medium
student_04400,61,High School,Arts,Kinesthetic,Mobile,UTC-8,4,False,Medium
student_04401,59,Graduate,Social Sciences,Visual,Mobile,UTC-8,2,False,High
student_04402,20,Graduate,STEM,Auditory,Desktop,UTC,5,True,High
student_04403,27,Professional,Arts,Auditory,Desktop,UTC-5,4,False,Low
student_04404,44,Undergraduate,STEM,Auditory,Desktop,UTC+1,4,False,Medium
student_04405,52,Undergraduate,Arts,Reading/Writing,Desktop,UTC-8,3,False,Medium
student_04406,17,Graduate,Business,Visual,Desktop,UTC+1,4,False,Medium
student_04407,32,High School,STEM,Auditory,Desktop,UTC+1,8,False,High
student_04408,32,Undergraduate,Business,Reading/Writing,Mobile,UTC+1,1,False,Medium
student_04409,28,High School,Arts,Visual,Mobile,UTC-8,3,False,Medium
student_04410,43,High School,Business,Reading/Writing,Mobile,UTC-8,5,False,Medium
student_04411,24,Undergraduate,Arts,Auditory,Mobile,UTC,5,True,Medium
student_04412,36,Graduate,Business,Auditory,Desktop,UTC+8,6,False,Medium
student_04413,46,Undergraduate,STEM,Kinesthetic,Mobile,UTC+1,5,False,Medium
student_04414,37,Undergraduate,Business,Auditory,Desktop,UTC-8,4,False,Medium
student_04415,25,Undergraduate,Business,Kinesthetic,Mobile,UTC-8,3,True,High
student_04416,31,Professional,Arts,Kinesthetic,Desktop,UTC-8,6,False,Medium
student_04417,24,High School,Social Sciences,Kinesthetic,Desktop,UTC-8,9,False,High
student_04418,31,Undergraduate,Social Sciences,Auditory,Tablet,UTC,7,False,Medium
student_04419,48,Graduate,Social Sciences,Kinesthetic,Desktop,UTC,6,False,High
student_04420,62,Undergraduate,STEM,Visual,Mobile,UTC-5,3,False,Medium
student_04421,57,Undergraduate,Other,Auditory,Desktop,UTC,2,False,High
student_04422,20,Undergraduate,Business,Visual,Desktop,UTC-5,3,False,Medium
student_04423,28,Undergraduate,Arts,Auditory,Desktop,UTC-5,5,False,Medium
student_04424,36,Undergraduate,STEM,Visual,Tablet,UTC-8,4,False,Low
student_04425,49,Undergraduate,Social Sciences,Reading/Writing,Desktop,UTC-5,4,False,Low
student_04426,26,Undergraduate,Business,Reading/Writing,Tablet,UTC-5,7,False,Low
student_04427,51,Undergraduate,Business,Kinesthetic,Desktop,UTC-8,2,False,Medium
student_04428,19,High School,Social Sciences,Kinesthetic,Desktop,UTC-5,4,False,High
student_04429,36,Undergraduate,Business,Visual,Desktop,UTC,7,True,High
student_04430,22,Undergraduate,Business,Auditory,Desktop,UTC-8,4,False,High
student_04431,36,Undergraduate,STEM,Auditory,Desktop,UTC-5,4,False,High
student_04432,19,High School,Business,Auditory,Mobile,UTC,6,True,Low
student_04433,16,Undergraduate,Other,Kinesthetic,Mobile,UTC-8,5,False,Medium
student_04434,52,Undergraduate,Arts,Visual,Desktop,UTC-5,3,True,High
student_04435,47,Undergraduate,STEM,Visual,Tablet,UTC,6,False,High
student_04436,28,Undergraduate,Other,Visual,Mobile,UTC-8,7,False,Medium
student_04437,36,Undergraduate,Arts,Kinesthetic,Mobile,UTC-5,5,False,High
student_04438,38,Graduate,Arts,Kinesthetic,Mobile,UTC-5,6,False,High
student_04439,28,Undergraduate,STEM,Auditory,Mobile,UTC-5,9,False,Low
student_04440,38,Undergraduate,Other,Kinesthetic,Mobile,UTC-8,4,False,Low
student_04441,23,Undergraduate,Other,Visual,Mobile,UTC-5,7,True,Medium
student_04442,58,Undergraduate,STEM,Auditory,Tablet,UTC-5,5,False,Medium
student_04443,30,High School,Business,Kinesthetic,Mobile,UTC-8,4,False,Medium
student_04444,54,High School,Social Sciences,Kinesthetic,Tablet,UTC-8,8,True,Medium
student_04445,21,High School,Social Sciences,Auditory,Mobile,UTC-5,2,False,High
student_04446,48,Graduate,Arts,Auditory,Mobile,UTC,4,False,Medium
student_04447,26,Undergraduate,Arts,Auditory,Desktop,UTC-5,4,False,Medium
student_04448,22,Undergraduate,Other,Reading/Writing,Mobile,UTC-5,6,False,Medium
student_04449,17,High School,Business,Auditory,Mobile,UTC+1,7,True,Low
student_04450,49,Undergraduate,STEM,Auditory,Desktop,UTC-5,9,False,Low
student_04451,21,High School,Business,Kinesthetic,Mobile,UTC-5,5,False,Medium
student_04452,55,High School,Other,Kinesthetic,Mobile,UTC,3,False,High
student_04453,27,High School,Business,Auditory,Mobile,UTC-5,4,False,Medium
student_04454,16,High School,STEM,Auditory,Mobile,UTC+8,5,False,Medium
student_04455,20,Graduate,Business,Kinesthetic,Desktop,UTC,3,False,Medium
student_04456,27,Undergraduate,STEM,Reading/Writing,Tablet,UTC,5,False,High
student_04457,30,Undergraduate,STEM,Kinesthetic,Desktop,UTC-8,2,False,Medium
student_04458,38,High School,STEM,Reading/Writing,Desktop,UTC,5,False,Medium
student_04459,63,Graduate,Business,Auditory,Desktop,UTC-8,6,False,Medium
student_04460,31,Undergraduate,Arts,Reading/Writing,Desktop,UTC-5,2,True,Medium
student_04461,38,Undergraduate,Business,Reading/Writing,Mobile,UTC+1,7,True,Low
student_04462,54,High School,Business,Visual,Mobile,UTC+1,4,True,Medium
student_04463,52,High School,Social Sciences,Reading/Writing,Desktop,UTC+8,5,False,Low
student_04464,31,High School,Arts,Visual,Desktop,UTC-5,2,False,Medium
student_04465,28,Undergraduate,STEM,Auditory,Mobile,UTC-5,2,False,Medium
student_04466,28,Undergraduate,STEM,Kinesthetic,Desktop,UTC,3,False,High
student_04467,54,High School,Business,Reading/Writing,Desktop,UTC-8,7,False,Low
student_04468,52,Graduate,STEM,Reading/Writing,Tablet,UTC,7,False,High
student_04469,42,Graduate,Arts,Visual,Mobile,UTC+1,5,True,Medium
student_04470,58,Undergraduate,Social Sciences,Visual,Desktop,UTC-5,6,False,Medium
student_04471,51,High School,Social Sciences,Reading/Writing,Desktop,UTC+8,6,False,Medium
student_04472,48,Professional,STEM,Reading/Writing,Mobile,UTC,9,False,Low
student_04473,24,Undergraduate,STEM,Visual,Mobile,UTC-8,6,False,High
student_04474,47,Undergraduate,STEM,Reading/Writing,Desktop,UTC,6,False,Medium
student_04475,62,Graduate,STEM,Auditory,Mobile,UTC-5,4,False,Medium
student_04476,31,Undergraduate,Social Sciences,Reading/Writing,Desktop,UTC-5,8,False,Medium
student_04477,39,Undergraduate,Arts,Auditory,Tablet,UTC-8,1,False,High
student_04478,34,Professional,Other,Kinesthetic,Mobile,UTC+1,1,False,Medium
student_04479,20,Graduate,Social Sciences,Kinesthetic,Mobile,UTC-5,4,False,Low
student_04480,27,Graduate,Arts,Visual,Mobile,UTC-8,6,True,High
student_04481,42,Undergraduate,Arts,Visual,Mobile,UTC+8,6,False,Medium
student_04482,46,Undergraduate,Arts,Visual,Mobile,UTC-5,4,False,Medium
student_04483,27,Undergraduate,Business,Kinesthetic,Mobile,UTC-5,7,False,Medium
student_04484,19,Undergraduate,Arts,Visual,Desktop,UTC-5,6,True,High
student_04485,57,Undergraduate,Social Sciences,Reading/Writing,Mobile,UTC-5,5,False,Low
student_04486,47,High School,Other,Kinesthetic,Mobile,UTC-5,2,False,High
student_04487,54,Undergraduate,Arts,Kinesthetic,Mobile,UTC+1,6,False,Medium
student_04488,23,High School,Social Sciences,Auditory,Tablet,UTC-8,5,True,High
student_04489,45,Undergraduate,STEM,Auditory,Desktop,UTC-8,6,False,Low
student_04490,43,Undergraduate,Arts,Reading/Writing,Desktop,UTC-5,2,True,Medium
student_04491,17,Graduate,Business,Visual,Desktop,UTC-8,5,False,Medium
student_04492,39,Graduate,Business,Kinesthetic,Mobile,UTC-5,8,False,Medium
student_04493,41,Graduate,Arts,Auditory,Desktop,UTC+8,6,False,Medium
student_04494,56,Undergraduate,Social Sciences,Auditory,Mobile,UTC-5,6,False,Medium
student_04495,49,High School,STEM,Visual,Desktop,UTC-5,6,True,Medium
student_04496,34,High School,STEM,Auditory,Mobile,UTC-5,4,False,Medium
student_04497,36,High School,Social Sciences,Auditory,Desktop,UTC-5,3,False,Medium
student_04498,46,High School,Arts,Reading/Writing,Desktop,UTC,3,False,High
student_04499,47,High School,Social Sciences,Visual,Mobile,UTC-5,5,False,Medium
student_04500,53,Undergraduate,Other,Visual,Desktop,UTC-8,6,False,High
student_04501,16,High School,Other,Reading/Writing,Tablet,UTC-8,3,False,High
student_04502,55,High School,Social Sciences,Auditory,Desktop,UTC-8,5,False,Low
student_04503,33,Graduate,Business,Kinesthetic,Desktop,UTC-5,1,False,High
student_04504,22,Undergraduate,Business,Reading/Writing,Tablet,UTC+8,5,False,High
student_04505,62,Undergraduate,Arts,Auditory,Mobile,UTC-8,3,False,High
student_04506,40,High School,Social Sciences,Auditory,Desktop,UTC-8,6,True,Low
student_04507,47,Undergraduate,STEM,Visual,Mobile,UTC+8,3,False,Medium
student_04508,44,Undergraduate,Social Sciences,Auditory,Desktop,UTC-8,5,False,High
student_04509,36,Graduate,Social Sciences,Reading/Writing,Desktop,UTC-8,9,False,Medium
student_04510,49,Undergraduate,Social Sciences,Visual,Mobile,UTC-8,3,False,Medium
student_04511,38,Graduate,STEM,Reading/Writing,Tablet,UTC-5,5,True,Medium
student_04512,42,Graduate,Arts,Visual,Tablet,UTC-8,7,False,High
student_04513,30,Undergraduate,Arts,Auditory,Desktop,UTC,4,False,Medium
student_04514,55,Undergraduate,Business,Kinesthetic,Mobile,UTC+8,4,False,Medium
student_04515,59,High School,Business,Auditory,Desktop,UTC-5,2,False,Medium
student_04516,60,Undergraduate,Social Sciences,Auditory,Desktop,UTC,8,False,High
student_04517,61,Professional,Business,Auditory,Mobile,UTC-8,3,False,Medium
student_04518,63,Undergraduate,Social Sciences,Auditory,Mobile,UTC-8,5,False,Medium
student_04519,18,Undergraduate,Other,Reading/Writing,Mobile,UTC+1,1,False,Medium
student_04520,60,High School,STEM,Visual,Mobile,UTC-8,7,False,Medium
student_04521,64,High School,Other,Visual,Mobile,UTC-5,4,False,Medium
student_04522,33,High School,Other,Kinesthetic,Desktop,UTC-8,5,False,Medium
student_04523,63,High School,STEM,Kinesthetic,Desktop,UTC,2,False,Medium
student_04524,44,Undergraduate,STEM,Kinesthetic,Mobile,UTC-8,6,False,Medium
student_04525,58,Undergraduate,STEM,Auditory,Mobile,UTC-8,6,False,High
student_04526,36,High School,STEM,Visual,Mobile,UTC-8,0,False,Medium
student_04527,22,Undergraduate,Other,Kinesthetic,Desktop,UTC+1,5,True,Low
student_04528,56,High School,Arts,Visual,Tablet,UTC,5,True,Medium
student_04529,48,Undergraduate,Other,Visual,Mobile,UTC+1,8,False,High
student_04530,61,Professional,STEM,Visual,Mobile,UTC,3,False,High
student_04531,26,Undergraduate,Arts,Reading/Writing,Mobile,UTC-5,6,False,Medium
